0613	-0.056955	0.090635	0.345720	0.035064	0
1115	-0.052775	0.039730	-0.084840	-0.023384	1
0444	0.183510	0.149710	0.042571	0.015344	0
0474	0.141045	0.365540	-0.040929	-0.093920	0
0827	-0.210550	-0.623680	0.748520	-0.069420	1
0547	0.072535	0.439515	-0.111620	-0.032630	0
0195	-0.117050	0.618920	0.035202	-0.379180	0
0675	0.068770	0.443965	-0.095680	-0.026876	0
0814	-0.106665	0.078425	-0.004213	-0.087265	1
0383	0.043101	0.134815	0.214540	0.027370	0
0742	0.179310	-0.154785	0.140465	0.012241	0
1145	-0.069975	-0.095810	0.125770	0.029956	1
0765	-0.083385	-0.357675	0.394645	0.048383	1
1071	-0.157115	-0.651825	0.783865	-0.033083	1
0121	0.173210	0.534390	-0.170355	-0.205450	0
0482	0.141305	0.470035	-0.165170	-0.052545	0
0899	-0.262030	0.331290	-0.009954	-0.343035	1
0052	0.263100	0.199170	-0.077860	0.050515	0
0170	0.005870	0.313805	-0.077475	-0.123730	0
0555	0.132315	-0.240760	0.317745	0.000150	0
1001	-0.144145	0.194820	-0.009440	-0.058360	1
0898	-0.014348	0.158920	-0.178835	-0.159480	1
0134	0.021695	0.276975	0.101650	-0.020216	0
0299	0.057150	0.041696	0.272760	-0.028492	0
0891	-0.083185	0.164405	-0.113505	-0.111120	1
0082	0.223410	0.114535	0.047883	0.041529	0
1281	-0.167765	0.017796	0.132365	-0.018923	1
0617	0.197300	0.342570	-0.077215	-0.027910	0
0143	0.208680	0.166680	-0.071220	0.030215	0
0199	0.201075	-0.109570	0.123240	0.057045	0
0561	0.202230	0.558705	-0.217910	-0.237005	0
1262	-0.095580	-0.308015	0.280300	0.024267	1
0057	0.128175	0.338845	-0.030990	0.019288	0
0232	-0.116805	0.598020	0.154175	-0.272175	0
0641	0.208325	-0.022245	0.011724	0.013922	0
1170	0.049148	0.171130	-0.198460	-0.085580	1
0701	0.196310	0.301495	-0.100780	-0.003277	0
0120	0.046485	-0.189855	0.232145	-0.014785	0
1034	0.075385	0.097980	-0.152920	-0.006122	1
0271	0.192085	0.501075	-0.213495	-0.245795	0
0108	-0.092920	0.394300	-0.083215	-0.091920	0
0639	0.136065	0.352500	-0.029404	0.020905	0
0903	-0.144785	-0.601025	0.595745	-0.137760	1
1033	0.008179	-0.167920	0.068745	0.067845	1
1292	0.026187	0.182200	-0.203730	-0.099545	1
0405	0.018990	0.035490	0.037860	-0.022220	0
1042	0.013666	0.243865	-0.245970	-0.290990	1
0995	-0.043670	0.082665	-0.109820	-0.039031	1
0013	0.094965	0.383125	0.007697	-0.155540	0
0964	-0.169315	-0.649445	0.652725	-0.136010	1
0853	-0.244305	0.352710	-0.008626	-0.347950	1
1361	-0.012373	0.096840	-0.123485	-0.040259	1
0074	0.208270	-0.172475	0.182150	0.054395	0
0304	-0.095885	0.584470	0.127270	-0.163815	0
1137	-0.020823	0.016244	-0.016809	-0.018018	1
0205	0.041646	0.377020	0.032503	-0.046272	0
1058	-0.102205	0.061355	0.009282	-0.054550	1
0050	0.081745	0.164300	0.143765	0.004353	0
0700	0.195830	0.512455	-0.204630	-0.223295	0
0824	-0.098950	0.161505	-0.067875	-0.129095	1
1048	0.053185	0.184785	-0.207970	-0.096895	1
0088	0.043802	0.340705	0.042099	-0.008578	0
1232	-0.038924	0.170095	-0.174295	-0.177845	1
1023	-0.033004	-0.161300	0.190290	0.059180	1
0164	0.120040	0.467965	-0.167825	-0.167630	0
0048	-0.039345	0.478315	-0.189335	-0.375170	0
0099	0.191000	0.546395	-0.200560	-0.251420	0
0745	0.249260	0.417580	-0.127125	-0.064115	0
0259	0.187200	0.039730	0.047926	0.050385	0
0878	-0.256080	-0.265590	0.519230	-0.053060	1
0496	-0.006312	0.516080	-0.185605	-0.305925	0
0293	0.206745	0.305945	-0.121470	-0.009807	0
1320	0.033183	-0.002277	-0.009397	0.011724	1
0805	-0.014008	0.153645	-0.169285	-0.145775	1
1212	-0.219835	0.248005	-0.032446	-0.273595	1
1249	-0.209790	-0.409095	0.606455	-0.080085	1
0132	0.256510	0.433515	-0.144565	-0.075430	0
1360	0.003306	0.124570	-0.147005	-0.031078	1
0978	-0.061950	-0.327050	0.240755	-0.001660	1
0840	-0.067070	-0.103880	0.140465	0.030344	1
1132	-0.201070	-0.640030	0.780995	-0.047824	1
0536	0.097380	-0.238690	0.426350	-0.093340	0
0216	0.304595	0.148365	-0.066335	0.072755	0
0136	0.208025	0.560980	-0.180680	-0.204095	0
0521	0.159480	0.287630	-0.009269	-0.015044	0
1333	0.045204	0.168540	-0.224935	-0.184825	1
0896	-0.031649	-0.256385	0.228120	0.073985	1
0554	0.153360	-0.220585	0.191190	-0.040841	0
0598	0.280420	0.515045	-0.240015	-0.217670	0
0537	0.138295	0.033108	0.207470	-0.014203	0
0671	0.174100	-0.208170	0.175040	-0.003923	0
0808	-0.214660	0.167095	0.038629	-0.049893	1
0892	-0.027504	0.143295	-0.082440	-0.121595	1
0942	-0.086395	-0.342050	0.447470	0.034029	1
1298	-0.108370	0.006208	-0.052325	-0.043104	1
0284	0.016115	-0.044904	0.404415	0.034611	0
0196	-0.092920	0.394300	-0.083215	-0.091920	0
0433	0.258880	0.411580	-0.162555	-0.078470	0
0472	0.019780	0.344330	0.052940	-0.033794	0
0095	0.163590	0.089185	0.105805	0.030667	0
0977	-0.114935	-0.261350	0.281500	0.045861	1
1149	-0.013327	-0.032281	-0.021007	0.044568	1
1103	0.036880	0.242625	-0.239930	-0.283295	1
0693	0.198855	0.557565	-0.196360	-0.217220	0
0747	0.232495	0.381680	-0.097135	-0.018729	0
0786	-0.083310	-0.015003	0.071190	0.001249	1
0517	-0.119915	0.630300	0.147320	-0.289440	0
0322	0.186760	0.479555	-0.195160	-0.167435	0
0839	-0.116055	0.158300	-0.050010	-0.135755	1
0958	-0.025502	-0.011796	0.001014	0.038167	1
1153	-0.124175	-0.372470	0.344820	-0.032242	1
0686	0.203575	0.381990	-0.104120	-0.058490	0
0059	0.156885	-0.205480	0.228505	0.049482	0
0268	0.192480	0.489695	-0.207540	-0.222910	0
0738	0.207710	0.363780	-0.123830	-0.060495	0
0240	0.119760	0.475415	-0.158915	-0.150430	0
1036	-0.199670	0.291665	0.027362	-0.246895	1
0731	0.143360	0.500040	-0.160245	-0.155475	0
0028	-0.019107	0.419545	0.108120	-0.187025	0
0494	0.140420	0.565225	-0.166970	-0.220970	0
0127	-0.117150	0.647580	0.166425	-0.297130	0
0269	0.046485	-0.189855	0.232145	-0.014785	0
0997	-0.115710	0.104190	-0.023407	-0.083835	1
0725	0.256065	0.427825	-0.169585	-0.077370	0
0409	0.211150	0.056595	0.036101	0.048059	0
0655	0.175635	0.145365	0.052895	0.020387	0
1101	0.071890	0.033419	-0.101335	0.051355	1
0091	0.074030	0.381885	-0.139380	-0.051705	0
1108	0.060990	0.104910	-0.159770	0.006422	1
0263	0.090570	0.380335	-0.048940	-0.123340	0
1227	-0.203395	0.124775	0.039786	-0.055195	1
1086	-0.133245	-0.640650	0.633445	-0.095410	1
0149	0.181385	0.049145	0.034431	0.031702	0
1179	-0.103770	0.063835	-0.032103	-0.063210	1
0479	-0.088905	0.042730	0.356515	0.001379	0
0079	0.012418	0.382195	0.049425	-0.043686	0
0630	0.187850	-0.271180	0.191275	-0.062630	0
1284	0.007712	0.005897	-0.084115	0.029762	1
0036	0.121955	0.322085	-0.040372	-0.034570	0
0888	-0.163460	-0.637030	0.777865	-0.007091	1
1351	-0.010944	-0.110190	-0.004770	0.028211	1
0557	0.078365	0.396370	-0.002842	-0.108470	0
0007	0.179560	0.150645	0.036444	0.028211	0
0980	0.083995	0.210340	-0.226990	-0.119655	1
0664	0.188990	-0.165545	0.132455	0.003318	0
1310	-0.214435	-0.393165	0.591935	-0.094890	1
1192	-0.128325	-0.344120	0.377080	0.035387	1
1196	-0.098625	0.144125	-0.115430	-0.118620	1
0217	0.066170	0.164820	0.011810	-0.005992	0
0766	-0.192415	-0.640235	0.784120	-0.064050	1
1276	-0.154930	-0.523010	0.448585	-0.117135	1
0662	-0.005998	0.343705	0.045998	-0.033470	0
0203	-0.039345	0.478315	-0.189335	-0.375170	0
0860	-0.293650	0.458760	-0.013724	-0.302110	1
0746	0.037868	0.151470	0.145820	-0.003406	0
0900	-0.072230	0.107190	-0.023621	-0.083385	1
1294	-0.198490	0.184060	-0.030004	-0.200665	1
0009	0.160160	0.287940	-0.037673	-0.030626	0
0242	-0.069655	0.078320	0.376910	0.039202	0
0882	-0.224305	-0.664445	0.865435	-0.160970	1
0726	0.180905	-0.187270	0.141365	-0.035604	0
0396	0.063080	0.221515	-0.066675	-0.087585	0
1172	-0.192760	0.176095	-0.019208	-0.193040	1
0510	-0.014755	0.452445	-0.026363	-0.103945	0
0423	0.241840	0.500660	-0.216195	-0.216380	0
0768	-0.114020	-0.015313	0.066735	0.068815	1
1118	-0.099405	0.049973	-0.014281	-0.035022	1
0387	-0.124765	0.557360	0.096765	-0.173190	0
0930	-0.195860	0.133260	0.039443	-0.039095	1
1222	-0.091780	-0.337810	0.252925	-0.027522	1
1038	-0.089880	-0.338430	0.333765	0.044956	1
0391	-0.018140	0.414475	-0.096065	-0.166660	0
0063	0.212930	0.564810	-0.204715	-0.217285	0
0665	0.267930	0.187785	-0.086725	0.053945	0
0316	0.016460	-0.222760	0.228590	-0.049440	0
0818	-0.129400	0.193270	-0.016680	-0.063985	1
1208	-0.189650	-0.635475	0.639785	-0.141250	1
0719	0.204660	0.270660	-0.091095	0.011788	0
0720	0.088740	-0.038489	0.279270	0.065195	0
0351	-0.062640	0.510180	0.108935	-0.280190	0
0867	-0.207045	0.173095	-0.023921	-0.194395	1
0615	0.125445	0.342050	-0.001471	0.022456	0
0155	0.096790	0.408270	-0.001171	-0.112930	0
0550	0.176440	0.035798	0.097535	0.096875	0
0661	0.213780	-0.132640	0.106875	0.047219	0
0706	0.218200	-0.155195	0.118785	0.039266	0
0189	0.228225	-0.181375	0.143420	0.013857	0
0190	0.136825	-0.251625	0.333040	-0.028945	0
1124	0.013319	0.036626	-0.033946	0.001767	1
0944	-0.156365	-0.355605	0.569485	-0.004182	1
1325	0.003126	0.146505	-0.177335	-0.133685	1
0680	0.038903	0.332120	-0.057125	-0.052865	0
1256	-0.125420	-0.011382	0.074400	0.060345	1
1309	-0.231690	-0.637545	0.835830	-0.160840	1
0042	-0.010310	0.461035	-0.185220	-0.340515	0
0769	-0.087910	0.136985	-0.126615	-0.111700	1
0100	-0.137095	0.570190	0.126970	-0.278965	0
1136	-0.081930	0.167920	-0.086510	-0.178230	1
1166	-0.190265	0.121365	0.034045	-0.054355	1
0777	-0.295170	0.328395	0.033831	-0.333985	1
1102	0.109715	0.227515	-0.248800	-0.136270	1
0779	-0.038731	-0.093840	0.120115	0.056595	1
0209	0.105295	0.380230	-0.023878	-0.092305	0
0084	0.093320	0.388815	-0.011925	-0.148170	0
0755	0.119845	0.011795	0.242385	0.071850	0
0251	0.228455	-0.222760	0.158845	0.000215	0
0077	0.189675	0.399265	-0.127385	-0.093600	0
0229	0.156095	-0.156850	0.096295	-0.018729	0
0562	-0.016865	-0.032488	0.383295	0.036163	0
0654	0.167885	-0.215310	0.301205	0.009137	0
0953	-0.064230	0.163575	-0.088355	-0.163040	1
0443	0.167950	0.490110	-0.191045	-0.185665	0
0937	-0.063930	-0.120435	0.228675	0.023814	1
1056	-0.030127	0.086185	-0.107505	-0.038514	1
0861	-0.173025	0.134505	0.008083	-0.051120	1
1007	-0.049097	0.139780	-0.061705	-0.078340	1
1107	-0.006345	-0.057525	-0.047569	0.028922	1
1065	-0.184805	-0.683895	0.878975	-0.130905	1
0905	0.025113	0.032694	-0.058965	0.019999	1
1123	-0.101425	0.192340	-0.031718	-0.058750	1
0714	0.204810	0.509455	-0.196615	-0.209135	0
1334	-0.143095	0.225965	-0.029062	-0.213145	1
0640	0.194230	-0.151680	0.126670	0.010107	0
0535	0.241390	0.387990	-0.122455	-0.061080	0
1140	-0.076140	-0.323945	0.287840	0.043663	1
0801	-0.103155	-0.075735	0.060950	0.022262	1
0201	-0.104485	0.541325	0.118015	-0.170990	0
0350	-0.214295	0.426170	0.156960	-0.045820	0
0732	0.050910	0.455450	-0.031032	-0.085645	0
0773	-0.120575	-0.456795	0.467220	-0.032630	1
1247	-0.122805	-0.227830	0.322670	-0.002824	1
1146	-0.116105	-0.466520	0.461650	-0.039936	1
0542	0.183335	0.215100	0.027962	0.016896	0
0989	-0.184085	0.161195	-0.034674	-0.170020	1
1013	-0.113385	0.164820	-0.112815	-0.123210	1
0538	-0.005324	-0.038386	0.387875	0.032090	0
0623	0.252145	-0.026487	0.025220	0.055300	0
1199	-0.089430	-0.317430	0.280770	0.021292	1
0356	-0.010831	0.401645	0.094240	-0.194265	0
0465	0.287015	-0.022142	0.019008	0.068815	0
0582	-0.098335	0.590260	-0.020236	-0.393595	0
0869	-0.224980	0.171440	0.028133	-0.058360	1
0212	0.175780	0.509455	-0.213795	-0.248900	0
1198	-0.041027	0.032591	-0.024435	-0.026358	1
0245	0.121435	0.469105	-0.162385	-0.072715	0
0821	-0.200125	-0.674895	0.883860	-0.166010	1
0275	0.263780	0.006932	0.006069	0.057175	0
0206	0.240385	0.111635	-0.013167	0.077670	0
0548	0.173235	-0.195860	0.198730	0.018060	0
0287	0.067095	-0.221105	0.404500	-0.086745	0
0932	-0.024621	0.044696	-0.081415	-0.028427	1
1039	-0.035434	-0.278010	0.202415	0.045150	1
0221	-0.111305	0.626990	0.147190	-0.176290	0
0402	0.110615	-0.291975	0.388435	-0.042651	0
0035	-0.080810	0.040454	0.408140	0.030409	0
0086	0.201480	0.133780	0.040343	0.035840	0
0235	0.136480	0.143505	0.025562	0.025495	0
0157	0.121130	-0.228760	0.297350	0.010754	0
0332	0.102105	0.062180	0.210855	0.045215	0
0737	-0.035280	0.436205	0.111075	-0.229825	0
0580	0.057940	0.446655	-0.104035	-0.056360	0
0633	0.184705	-0.197410	0.213125	0.057885	0
0560	0.100825	-0.012623	0.258535	0.053815	0
0401	0.065245	-0.007761	0.324555	-0.037673	0
0440	0.236425	0.105325	-0.014153	0.078125	0
0635	0.341240	0.260935	-0.127125	0.027305	0
0629	0.176255	0.036005	0.084640	0.032219	0
0695	0.037027	0.018313	0.109960	0.024202	0
0881	-0.117590	-0.241795	0.332395	-0.003018	1
1252	-0.038844	0.006518	-0.001557	-0.017695	1
0813	-0.103295	0.052560	-0.023149	-0.054870	1
1213	-0.122800	-0.012209	0.070205	-0.022932	1
1226	-0.326175	0.480070	-0.012696	-0.348210	1
0676	-0.008341	0.294870	0.024920	-0.035022	0
0624	0.188790	0.358915	-0.075975	0.020064	0
0265	0.124150	0.330775	-0.039644	-0.045432	0
0529	0.181220	0.073045	0.067505	0.096420	0
0614	0.246245	0.034453	0.038672	0.060475	0
0394	0.189155	0.502630	-0.194345	-0.186830	0
0436	0.060690	0.439930	-0.108360	-0.037091	0
0927	-0.011678	0.162025	-0.153345	-0.138920	1
0054	0.127450	0.307495	-0.058025	-0.061855	0
1233	-0.206220	0.189545	-0.032660	-0.209010	1
0348	0.166495	0.045627	0.079030	0.019676	0
1081	-0.013534	0.163370	-0.177810	-0.154440	1
0330	0.084940	0.145470	0.145220	0.005517	0
1022	-0.063960	0.106880	-0.023792	-0.069870	1
0802	-0.045659	-0.100565	-0.009783	0.003318	1
0324	0.194200	0.501385	-0.196490	-0.204095	0
1015	0.007165	-0.054425	0.050195	0.024396	1
0135	-0.052005	0.469935	0.042999	-0.266680	0
0683	0.186605	-0.194200	0.167885	-0.000302	0
0917	-0.026950	-0.258350	0.171995	0.002607	1
0528	0.126640	0.376400	-0.020965	-0.132390	0
0364	0.140250	0.028866	0.067120	0.060665	0
0011	0.061235	0.438895	-0.110675	-0.040324	0
1265	-0.332550	0.339670	0.034302	-0.379435	1
0792	-0.223895	0.368540	-0.015609	-0.338770	1
1366	-0.225230	-0.290630	0.544335	-0.026423	1
0453	0.038562	0.454310	-0.061405	-0.074980	0
0315	0.059055	0.419235	-0.102835	-0.045173	0
1331	-0.055025	-0.362540	0.300695	0.018448	1
0684	0.216825	-0.179200	0.184420	0.037456	0
0790	0.052760	0.059285	-0.132055	0.005517	1
0588	0.071380	0.419235	-0.104975	-0.098385	0
0491	0.096605	0.302115	0.013010	-0.102650	0
0590	0.046806	0.432065	-0.081755	-0.065215	0
0572	0.112585	-0.257110	0.214580	-0.062435	0
0105	0.210135	0.011381	0.048054	0.048641	0
0461	0.048287	0.419650	-0.068050	-0.073295	0
0371	0.112630	0.498180	-0.158745	-0.149720	0
0702	0.279550	0.523215	-0.219195	-0.216895	0
0488	0.173880	0.440550	-0.159430	-0.046143	0
0626	0.204740	-0.148370	0.118445	0.037715	0
0126	0.149700	0.360055	-0.060765	0.016055	0
1335	-0.054165	-0.015624	0.064075	0.020646	1
0408	-0.003101	0.309875	0.054950	-0.056550	0
1253	-0.135415	-0.341330	0.376695	0.029504	1
0603	0.139155	0.548980	-0.177850	-0.220195	0
0485	0.237160	0.105430	0.006840	0.082715	0
0637	0.107630	-0.308325	0.404155	-0.017178	0
1168	-0.043937	-0.110605	-0.002585	0.004999	1
0578	0.194810	-0.239520	0.169770	-0.026876	0
1011	-0.149575	-0.331290	0.432605	0.090990	1
0140	-0.010310	0.461035	-0.185220	-0.340515	0
0300	0.114640	0.451930	-0.162085	-0.064955	0
0992	-0.149415	0.015623	0.022521	0.003448	1
1129	-0.109010	0.168955	-0.061280	-0.133105	1
0166	0.209635	-0.163370	0.129195	0.010883	0
0994	-0.023326	0.116915	-0.149060	-0.052155	1
0660	0.109405	0.136780	0.066390	-0.009160	0
0227	0.028530	-0.001240	0.062105	-0.028105	0
0419	-0.062880	0.079460	0.350390	0.021228	0
1085	-0.074000	-0.526220	0.495880	-0.025130	1
0181	0.082130	0.150745	0.011425	-0.007350	0
0192	0.198315	0.508420	-0.205655	-0.230280	0
0349	0.155440	0.155610	0.040429	0.021680	0
0307	0.013726	0.460930	-0.164315	-0.242240	0
0727	0.002025	0.426170	0.072305	-0.196530	0
1055	-0.015216	0.132640	-0.138780	-0.032824	1
1206	-0.083205	-0.068390	0.099850	0.026142	1
0483	0.000356	0.418305	0.025391	-0.190775	0
1345	0.067255	0.011795	-0.093925	0.066290	1
0651	0.010542	0.471795	-0.004727	-0.092950	0
0373	0.037154	0.558500	-0.069120	-0.203640	0
0910	-0.086610	-0.464140	0.385950	-0.085840	1
0889	-0.128505	-0.342260	0.449995	0.106765	1
0859	0.012972	0.250485	-0.251970	-0.319310	1
1064	-0.100330	-0.335950	0.450810	0.004999	1
0321	0.025975	-0.163165	0.154475	-0.049245	0
0979	0.037948	0.014588	-0.082530	0.041917	1
1185	-0.036755	0.086805	-0.074690	-0.057910	1
0243	0.082030	0.177440	0.069820	-0.018212	0
0018	0.040178	0.142365	0.217195	0.030085	0
0526	0.063730	0.440860	-0.076615	-0.089785	0
0431	0.078455	0.317325	-0.009140	-0.120495	0
1337	-0.102725	-0.543395	0.474630	-0.070580	1
1266	-0.127315	0.155505	-0.041614	-0.151790	1
1216	-0.035747	-0.222240	0.111205	0.024913	1
0778	-0.091075	0.137605	-0.036131	-0.117650	1
0901	-0.032884	-0.140090	0.185575	0.049870	1
0208	0.128025	0.463415	-0.179565	-0.067800	0
0238	0.194525	-0.107605	0.131510	0.055235	0
0973	0.067590	0.052975	-0.117185	0.019999	1
0820	-0.076610	-0.254830	0.333895	0.008749	1
0492	0.153160	-0.166575	0.256525	0.041335	0
0276	0.171560	0.313185	-0.097565	-0.018083	0
1346	0.111395	0.204755	-0.240185	-0.105560	1
0346	-0.092920	0.394300	-0.083215	-0.091920	0
1091	-0.073140	-0.078530	0.121785	0.024913	1
0632	0.094970	0.048731	0.211325	0.040689	0
0341	0.249615	0.393265	-0.117575	-0.035992	0
1139	-0.129805	-0.467450	0.489710	-0.014009	1
0458	0.032108	0.156435	0.214665	0.032348	0
0176	0.179150	-0.189855	0.171955	-0.006251	0
